,Date,Price,Change,Score,Square
0,2018-06-15,24.969999313354492,0.010000228881835938,-17.0,289.0
1,2018-06-18,24.969999313354492,-0.030000686645507812,3.0,9.0
2,2018-06-19,25.040000915527344,-0.029998779296875,-282.0,79524.0
3,2018-06-20,25.059999465942383,0.019998550415039062,-44.0,1936.0
4,2018-06-21,24.989999771118164,-0.05000114440917969,-57.0,3249.0
5,2018-06-22,24.899999618530273,-0.020000457763671875,-40.0,1600.0
6,2018-06-25,24.860000610351562,-0.019998550415039062,6.0,36.0
7,2018-06-26,24.989999771118164,0.06999969482421875,4.0,16.0
8,2018-06-27,25.139999389648438,0.09999847412109375,-84.0,7056.0
9,2018-06-28,25.139999389648438,-0.010000228881835938,-50.0,2500.0
10,2018-06-29,24.940000534057617,-0.07999992370605469,-38.0,1444.0
11,2018-07-02,25.059999465942383,-0.05000114440917969,-6.0,36.0
12,2018-07-03,24.979999542236328,-0.020000457763671875,1.0,1.0
13,2018-07-05,24.899999618530273,-0.020000457763671875,-3.0,9.0
14,2018-07-06,24.81999969482422,0.010000228881835938,-40.0,1600.0
15,2018-07-09,24.829999923706055,0.05999946594238281,-15.0,225.0
16,2018-07-10,24.84000015258789,-0.05999946594238281,30.0,900.0
17,2018-07-11,25.010000228881836,0.1700000762939453,-69.0,4761.0
18,2018-07-12,25.030000686645508,0.0,-85.0,7225.0
19,2018-07-13,25.0,-0.07999992370605469,-41.0,1681.0
20,2018-07-16,24.959999084472656,0.009998321533203125,14.0,196.0
21,2018-07-17,25.06999969482422,0.06999969482421875,-14.0,196.0
22,2018-07-18,25.100000381469727,-0.049999237060546875,3.0,9.0
23,2018-07-19,25.149999618530273,-0.07999992370605469,20.0,400.0
24,2018-07-20,24.950000762939453,-0.03999900817871094,-23.0,529.0
25,2018-07-23,24.989999771118164,0.03999900817871094,5.0,25.0
26,2018-07-24,25.0,0.010000228881835938,24.0,576.0
27,2018-07-25,24.8799991607666,-0.060001373291015625,25.0,625.0
28,2018-07-26,25.049999237060547,0.07999992370605469,-15.0,225.0
29,2018-07-27,25.020000457763672,-0.020000457763671875,15.0,225.0
30,2018-07-30,24.93000030517578,-0.03999900817871094,9.0,81.0
31,2018-07-31,24.979999542236328,0.020000457763671875,23.0,529.0
32,2018-08-01,25.010000228881836,0.0,18.0,324.0
33,2018-08-02,25.149999618530273,0.049999237060546875,-29.0,841.0
34,2018-08-03,25.170000076293945,-0.020000457763671875,-4.0,16.0
35,2018-08-06,25.209999084472656,-0.020000457763671875,62.0,3844.0
36,2018-08-07,25.18000030517578,0.030000686645507812,-12.0,144.0
37,2018-08-08,25.149999618530273,-0.030000686645507812,-41.0,1681.0
38,2018-08-09,25.299999237060547,0.11999893188476562,19.0,361.0
39,2018-08-10,25.479999542236328,-0.010000228881835938,5.0,25.0
40,2018-08-13,25.489999771118164,0.020000457763671875,-12.0,144.0
41,2018-08-14,25.59000015258789,0.09000015258789062,-21.0,441.0
42,2018-08-15,25.59000015258789,-0.06999969482421875,8.0,64.0
43,2018-08-16,25.56999969482422,0.010000228881835938,-12.0,144.0
44,2018-08-17,25.440000534057617,-0.049999237060546875,1.0,1.0
45,2018-08-20,25.3799991607666,-0.060001373291015625,70.0,4900.0
46,2018-08-21,25.229999542236328,-0.06999969482421875,21.0,441.0
47,2018-08-22,25.15999984741211,0.0,-24.0,576.0
48,2018-08-23,25.31999969482422,0.03999900817871094,-20.0,400.0
49,2018-08-24,25.200000762939453,-0.049999237060546875,4.0,16.0
50,2018-08-27,25.100000381469727,-0.05999946594238281,-4.0,16.0
51,2018-08-28,25.100000381469727,0.09000015258789062,13.0,169.0
52,2018-08-29,25.059999465942383,-0.04000091552734375,8.0,64.0
53,2018-08-30,25.079999923706055,-0.030000686645507812,8.0,64.0
54,2018-08-31,25.190000534057617,0.030000686645507812,-2.0,4.0
55,2018-09-04,25.299999237060547,-0.020000457763671875,11.0,121.0
56,2018-09-05,25.209999084472656,0.0,5.0,25.0
57,2018-09-06,25.209999084472656,0.019998550415039062,7.0,49.0
58,2018-09-07,25.280000686645508,0.030000686645507812,-4.0,16.0
59,2018-09-10,25.229999542236328,0.0,10.0,100.0
60,2018-09-11,25.25,0.0,-11.0,121.0
61,2018-09-12,25.15999984741211,-0.05999946594238281,-67.0,4489.0
62,2018-09-13,25.09000015258789,0.04000091552734375,-34.0,1156.0
63,2018-09-14,25.18000030517578,0.05999946594238281,25.0,625.0
64,2018-09-17,25.059999465942383,-0.010000228881835938,-39.0,1521.0
65,2018-09-18,25.100000381469727,0.05000114440917969,12.0,144.0
66,2018-09-19,25.09000015258789,-0.010000228881835938,-2.0,4.0
67,2018-09-20,24.90999984741211,-0.030000686645507812,-30.0,900.0
68,2018-09-21,24.989999771118164,-0.020000457763671875,-11.0,121.0
69,2018-09-24,24.989999771118164,0.07999992370605469,3.0,9.0
70,2018-09-25,25.010000228881836,0.04000091552734375,-1.0,1.0
71,2018-09-26,25.020000457763672,-0.03999900817871094,5.0,25.0
72,2018-09-27,25.200000762939453,0.030000686645507812,21.0,441.0
73,2018-09-28,25.260000228881836,-0.03999900817871094,4.0,16.0
74,2018-10-01,25.299999237060547,0.029998779296875,8.0,64.0
75,2018-10-02,25.34000015258789,-0.030000686645507812,21.0,441.0
76,2018-10-03,25.420000076293945,0.04000091552734375,-1.0,1.0
77,2018-10-04,25.43000030517578,0.0,-6.0,36.0
78,2018-10-05,25.399999618530273,-0.010000228881835938,6.0,36.0
79,2018-10-08,25.43000030517578,-0.06999969482421875,31.0,961.0
