,Date,Price,Change,Score,Square
0,2018-06-15,79.69000244140625,-0.029998779296875,-17.0,289.0
1,2018-06-18,78.9800033569336,0.20000457763671875,3.0,9.0
2,2018-06-19,78.9000015258789,0.160003662109375,-282.0,79524.0
3,2018-06-20,79.77999877929688,0.8199996948242188,-44.0,1936.0
4,2018-06-21,80.16000366210938,0.160003662109375,-57.0,3249.0
5,2018-06-22,80.79000091552734,0.45999908447265625,-40.0,1600.0
6,2018-06-25,80.58000183105469,-0.06999969482421875,6.0,36.0
7,2018-06-26,80.83999633789062,0.09999847412109375,4.0,16.0
8,2018-06-27,80.52999877929688,-0.5200042724609375,-84.0,7056.0
9,2018-06-28,81.25,0.720001220703125,-50.0,2500.0
10,2018-06-29,81.44999694824219,0.34999847412109375,-38.0,1444.0
11,2018-07-02,81.0,-0.5199966430664062,-6.0,36.0
12,2018-07-03,81.61000061035156,0.5699996948242188,1.0,1.0
13,2018-07-05,82.58000183105469,0.7300033569335938,-3.0,9.0
14,2018-07-06,83.0199966430664,0.2299957275390625,-40.0,1600.0
15,2018-07-09,82.36000061035156,-0.7699966430664062,-15.0,225.0
16,2018-07-10,82.52999877929688,0.01999664306640625,30.0,900.0
17,2018-07-11,82.26000213623047,-0.1699981689453125,-69.0,4761.0
18,2018-07-12,82.51000213623047,-0.0099945068359375,-85.0,7225.0
19,2018-07-13,82.26000213623047,-0.29000091552734375,-41.0,1681.0
20,2018-07-16,81.81999969482422,-0.29000091552734375,14.0,196.0
21,2018-07-17,81.27999877929688,-0.6699981689453125,-14.0,196.0
22,2018-07-18,80.91999816894531,-0.2400054931640625,3.0,9.0
23,2018-07-19,81.87000274658203,0.9900054931640625,20.0,400.0
24,2018-07-20,81.08000183105469,-0.5099945068359375,-23.0,529.0
25,2018-07-23,80.91000366210938,-0.12999725341796875,5.0,25.0
26,2018-07-24,80.5,-0.3899993896484375,24.0,576.0
27,2018-07-25,81.13999938964844,0.5999984741210938,25.0,625.0
